SETTLEMENTDATE,REGIONID,TOTAL_SENT_OUT_ENERGY,TOTAL_EMISSIONS,CO2E_INTENSITY_INDEX
2012-01-11,NEM,537592.6386845,497817.51964381,0.926
2012-01-11,NSW1,167525.949458,156148.17878427,0.9321
2012-01-11,QLD1,167972.511355,138435.85301064,0.8242
2012-01-11,SA1,33512.850126,13300.10642822,0.3969
2012-01-11,TAS1,21637.3287625,4494.6479818,0.2077
2012-01-11,VIC1,146943.998983,185438.73343888,1.262
2012-01-12,NEM,521860.67342349,496366.64282092,0.9511
2012-01-12,NSW1,163815.697909,155909.40895744,0.9517
2012-01-12,QLD1,162668.812125,133466.83077503,0.8205
2012-01-12,SA1,27557.230587,14872.08875772,0.5397
2012-01-12,TAS1,20720.2148985,4476.77071375,0.2161
2012-01-12,VIC1,147098.71790399,187641.54361698,1.2756
2012-01-13,NEM,519940.64897167,493156.15740112,0.9485
2012-01-13,NSW1,169491.879717,160057.53439482,0.9443
2012-01-13,QLD1,156988.78068164,130535.52078642,0.8315
2012-01-13,SA1,29492.19644401,15113.75328342,0.5125
2012-01-13,TAS1,19227.425704,2148.65577642,0.1117
2012-01-13,VIC1,144740.36642502,185300.69316004,1.2802
2012-01-14,NEM,479525.01198402,456699.7454853,0.9524
2012-01-14,NSW1,144008.422384,135117.02421206,0.9383
2012-01-14,QLD1,148043.93454602,123693.57352315,0.8355
2012-01-14,SA1,27104.398354,11243.38604855,0.4148
2012-01-14,TAS1,18765.73887,4239.87405342,0.2259
2012-01-14,VIC1,141602.51783,182405.88764812,1.2882
2012-01-15,NEM,467331.48963726,450240.81585478,0.9634
2012-01-15,NSW1,138060.88522699,129695.0920108,0.9394
2012-01-15,QLD1,147847.16585176,124958.16190321,0.8452
2012-01-15,SA1,25884.103592,12393.78416848,0.4788
2012-01-15,TAS1,18439.4013125,4523.84165321,0.2453
2012-01-15,VIC1,137099.93365401,178669.93611908,1.3032
2012-01-16,NEM,545645.48318642,504884.65795237,0.9253
2012-01-16,NSW1,168062.964867,158349.24779051,0.9422
2012-01-16,QLD1,163116.64836242,135880.09980307,0.833
2012-01-16,SA1,34401.76765499,21500.17264102,0.625
2012-01-16,TAS1,30765.295828,3745.56285051,0.1217
2012-01-16,VIC1,149298.80647401,185409.57486726,1.2419
2012-01-17,NEM,573699.39313022,513955.97918265,0.8959
2012-01-17,NSW1,177136.606591,168406.39041555,0.9507
2012-01-17,QLD1,162378.55286421,132156.46067763,0.8139
2012-01-17,SA1,46315.51399901,23576.74250089,0.509
2012-01-17,TAS1,31938.689364,4231.38113046,0.1325
2012-01-17,VIC1,155930.030312,185585.00445812,1.1902
2012-01-18,NEM,565840.56781762,524186.83990207,0.9264
2012-01-18,NSW1,184360.51870899,170759.07469334,0.9262
2012-01-18,QLD1,163705.91915264,133221.45278701,0.8138
2012-01-18,SA1,39123.783297,24618.26458248,0.6292
2012-01-18,TAS1,27643.480336,4134.23068824,0.1496
2012-01-18,VIC1,151006.86632299,191453.817151,1.2678
2012-01-19,NEM,558804.02649306,517851.20709846,0.9267
2012-01-19,NSW1,188553.27659199,172180.67163179,0.9132
2012-01-19,QLD1,161456.14650707,131140.04289969,0.8122
2012-01-19,SA1,37333.022891,21618.97638952,0.5791
2012-01-19,TAS1,25876.17223299,4179.76849569,0.1615
2012-01-19,VIC1,145585.40827001,188731.74768177,1.2964
2012-01-20,NEM,549901.01767154,511729.93295287,0.9306
2012-01-20,NSW1,187040.574604,170982.80899129,0.9141
2012-01-20,QLD1,159291.60655254,129235.00718526,0.8113
2012-01-20,SA1,38157.98320801,22808.5215571,0.5977
2012-01-20,TAS1,22037.919767,4475.93200775,0.2031
2012-01-20,VIC1,143372.93353999,184227.66321147,1.285
2012-01-21,NEM,501860.2296255,472269.83343537,0.941
2012-01-21,NSW1,158238.94647699,149465.53169946,0.9446
2012-01-21,QLD1,146650.64542054,120283.39097859,0.8202
2012-01-21,SA1,39555.98490599,18945.93603771,0.479
2012-01-21,TAS1,18402.973042,4516.1807759,0.2454
2012-01-21,VIC1,139011.67977998,179058.79394371,1.2881
2012-01-22,NEM,501199.88807396,466281.96624875,0.9303
2012-01-22,NSW1,159898.22941302,147973.38451794,0.9254
2012-01-22,QLD1,141659.84346845,115942.32931086,0.8185
2012-01-22,SA1,37950.300434,22237.46118598,0.586
2012-01-22,TAS1,23664.4686785,4451.2519097,0.1881
2012-01-22,VIC1,138027.04607999,175677.53932427,1.2728
2012-01-23,NEM,572464.83864531,521433.95528272,0.9109
2012-01-23,NSW1,176820.846054,165021.90833598,0.9333
2012-01-23,QLD1,158906.00430629,128736.09457675,0.8101
2012-01-23,SA1,45784.51377101,30710.32424728,0.6708
2012-01-23,TAS1,29956.682855,4489.95169821,0.1499
2012-01-23,VIC1,160996.79165901,192475.6764245,1.1955
2012-01-24,NEM,578642.24529968,533522.78271944,0.922
2012-01-24,NSW1,178915.62481301,169586.54038859,0.9479
2012-01-24,QLD1,163557.0831527,134128.12901577,0.8201
2012-01-24,SA1,44954.006665,30032.69497956,0.6681
2012-01-24,TAS1,28832.58773299,4274.72832184,0.1483
2012-01-24,VIC1,162382.94293598,195500.69001368,1.2039
2012-01-25,NEM,557929.56493833,512190.66127246,0.918
2012-01-25,NSW1,171198.29958501,157180.53163338,0.9181
2012-01-25,QLD1,169104.66728834,137091.1194624,0.8107
2012-01-25,SA1,44512.535384,23970.6814319,0.5385
2012-01-25,TAS1,24773.877869,4415.16990456,0.1782
2012-01-25,VIC1,148340.18481198,189533.15884022,1.2777
2012-01-26,NEM,498402.03702931,464257.04310647,0.9315
2012-01-26,NSW1,144818.42447801,135449.79987691,0.9353
2012-01-26,QLD1,154870.20496878,125605.19897203,0.811
2012-01-26,SA1,36831.450156,15513.34732999,0.4212
2012-01-26,TAS1,19869.49973051,4490.28251637,0.226
2012-01-26,VIC1,142012.45769601,183198.41441117,1.29
2012-01-27,NEM,547074.19500965,505246.89908795,0.9235
2012-01-27,NSW1,170958.208178,156671.7928584,0.9164
2012-01-27,QLD1,163619.59748466,134851.347302,0.8242
2012-01-27,SA1,41938.243863,19293.96056388,0.4601
2012-01-27,TAS1,21780.65395,4550.69803234,0.2089
2012-01-27,VIC1,148777.49153399,189879.10033133,1.2763
2012-01-28,NEM,526026.2177663,495914.31206612,0.9428
2012-01-28,NSW1,156165.51791299,147519.41644067,0.9446
2012-01-28,QLD1,158911.13083632,132384.07512448,0.8331
2012-01-28,SA1,38251.086527,19052.59672365,0.4981
2012-01-28,TAS1,25398.059967,4526.7065206,0.1782
2012-01-28,VIC1,147300.42252299,192431.51725672,1.3064
2012-01-29,NEM,525949.42135063,493319.74740622,0.938
2012-01-29,NSW1,152713.60972599,144322.80601326,0.9451
2012-01-29,QLD1,156198.96457066,129966.13992006,0.8321
2012-01-29,SA1,36935.780674,23145.51090994,0.6266
2012-01-29,TAS1,27215.42802999,4459.63948242,0.1639
2012-01-29,VIC1,152885.63834999,191425.65108054,1.2521
2012-01-30,NEM,583676.60027834,515335.3530893,0.8829
2012-01-30,NSW1,191011.86724401,166870.52906716,0.8736
2012-01-30,QLD1,165211.55365034,135459.70714925,0.8199
2012-01-30,SA1,44081.664593,19490.77261073,0.4422
2012-01-30,TAS1,30499.592871,4198.97565455,0.1377
2012-01-30,VIC1,152871.92191999,189315.36860761,1.2384
2012-01-31,NEM,545790.35297384,499808.48831134,0.9158
2012-01-31,NSW1,175066.657114,155012.68104246,0.8854
2012-01-31,QLD1,165172.28464333,135054.25884169,0.8177
2012-01-31,SA1,35803.54047801,16245.80691352,0.4537
2012-01-31,TAS1,22158.9722205,4118.81552065,0.1859
2012-01-31,VIC1,147588.898518,189376.92599302,1.2831
2012-02-01,NEM,534436.84237619,496137.25644792,0.9283
2012-02-01,NSW1,170580.55885,151305.84882775,0.887
2012-02-01,QLD1,167530.41791367,137786.75105394,0.8225
2012-02-01,SA1,29199.5352,14155.71494535,0.4848
2012-02-01,TAS1,21055.00858851,4117.46888196,0.1956
2012-02-01,VIC1,146071.32182401,188771.47273892,1.2923
2012-02-02,NEM,533856.80850819,495865.41932366,0.9288
2012-02-02,NSW1,167148.42439901,148166.76071939,0.8864
2012-02-02,QLD1,166664.2090502,136945.71761902,0.8217
2012-02-02,SA1,33099.83787799,17642.85763431,0.533
2012-02-02,TAS1,23136.882997,4374.67462594,0.1891
2012-02-02,VIC1,143807.45418399,188735.408725,1.3124
2012-02-03,NEM,533933.37216226,502995.27476562,0.9421
2012-02-03,NSW1,169669.31357499,154511.54511074,0.9107
2012-02-03,QLD1,164721.59320229,135485.69110177,0.8225
2012-02-03,SA1,30073.085463,19654.99905935,0.6536
2012-02-03,TAS1,25068.272681,4159.33655011,0.1659
2012-02-03,VIC1,144401.10724098,189183.70294365,1.3101
2012-02-04,NEM,504086.39795048,481424.89269934,0.955
2012-02-04,NSW1,156121.661336,146622.35210004,0.9392
2012-02-04,QLD1,152366.82722601,124974.00723676,0.8202
2012-02-04,SA1,27543.81343299,17510.15179667,0.6357
2012-02-04,TAS1,25612.5281875,4084.91865746,0.1595
2012-02-04,VIC1,142441.56776798,188233.46290841,1.3215
2012-02-05,NEM,494520.53877117,457862.85960643,0.9259
2012-02-05,NSW1,149558.92904301,139850.93718167,0.9351
2012-02-05,QLD1,149176.38291468,122661.52439875,0.8223
2012-02-05,SA1,35171.41429599,12282.26956128,0.3492
2012-02-05,TAS1,21397.9190675,3679.16267577,0.1719
2012-02-05,VIC1,139215.89344999,179388.96578896,1.2886
2012-02-06,NEM,544693.98534884,499337.89592962,0.9167
2012-02-06,NSW1,177402.12088399,158725.97049559,0.8947
2012-02-06,QLD1,165693.52034135,134901.50821454,0.8142
2012-02-06,SA1,32911.41134999,18032.42995633,0.5479
2012-02-06,TAS1,26589.7738455,4148.42298714,0.156
2012-02-06,VIC1,142097.15892801,183529.56427602,1.2916
2012-02-07,NEM,540904.52156265,502935.11364252,0.9298
2012-02-07,NSW1,174541.80278199,158244.04560012,0.9066
2012-02-07,QLD1,164182.24442466,134827.71171103,0.8212
2012-02-07,SA1,32614.668959,21473.38086608,0.6584
2012-02-07,TAS1,25241.281818,3828.03532126,0.1517
2012-02-07,VIC1,144324.523579,184561.94014403,1.2788
2012-02-08,NEM,530934.38316511,498782.47938245,0.9394
2012-02-08,NSW1,164137.4514606,149766.55062432,0.9124
2012-02-08,QLD1,160925.32320253,132274.31757838,0.822
2012-02-08,SA1,32750.04688999,23233.29637728,0.7094
2012-02-08,TAS1,24651.143227,3973.69230669,0.1612
2012-02-08,VIC1,148470.41838499,189534.62249578,1.2766
2012-02-09,NEM,535617.61676809,497443.98935339,0.9287
2012-02-09,NSW1,166840.29641226,156150.69953413,0.9359
2012-02-09,QLD1,164812.77392933,135550.7818679,0.8225
2012-02-09,SA1,32959.84249199,23187.89798384,0.7035
2012-02-09,TAS1,27847.1141135,4274.00489982,0.1535
2012-02-09,VIC1,143157.58982101,178280.6050677,1.2453
2012-02-10,NEM,532924.17142428,496363.93382092,0.9314
2012-02-10,NSW1,167999.37527299,153856.01105169,0.9158
2012-02-10,QLD1,157531.44957981,130049.66908781,0.8255
2012-02-10,SA1,37722.268761,20337.03653694,0.5391
2012-02-10,TAS1,24939.18759449,4292.50494445,0.1721
2012-02-10,VIC1,144731.89021599,187828.71220003,1.2978
2012-02-11,NEM,485848.45897134,462317.24792499,0.9516
2012-02-11,NSW1,148887.756527,140781.52845375,0.9456
2012-02-11,QLD1,149683.53628332,124189.68564737,0.8297
2012-02-11,SA1,30712.94343201,18095.61570154,0.5892
2012-02-11,TAS1,20106.116459,3789.12744061,0.1885
2012-02-11,VIC1,136458.10627001,175461.29068172,1.2858
2012-02-12,NEM,478485.33734783,465414.05454284,0.9727
2012-02-12,NSW1,143947.20042,135749.2678268,0.943
2012-02-12,QLD1,147302.41933382,122891.64653637,0.8343
2012-02-12,SA1,28119.595082,17671.13706277,0.6284
2012-02-12,TAS1,17315.129424,4517.74192627,0.2609
2012-02-12,VIC1,141800.99308801,184584.26119063,1.3017
2012-02-13,NEM,538157.98284471,504038.73354834,0.9366
2012-02-13,NSW1,172323.786361,155859.77192273,0.9045
2012-02-13,QLD1,162592.6213252,133824.21020282,0.8231
2012-02-13,SA1,33873.982173,22358.60082287,0.6601
2012-02-13,TAS1,25691.3175975,4117.94819997,0.1603
2012-02-13,VIC1,143676.27538801,187878.20239995,1.3076
2012-02-14,NEM,550672.67621023,509634.04225311,0.9255
2012-02-14,NSW1,173019.807491,155740.89576221,0.9001
2012-02-14,QLD1,164240.19915423,135170.47038055,0.823
2012-02-14,SA1,40554.205842,27067.15745719,0.6674
2012-02-14,TAS1,28962.911017,4374.63545376,0.151
2012-02-14,VIC1,143895.552706,187280.8831994,1.3015
2012-02-15,NEM,560896.59962643,520270.38787401,0.9276
2012-02-15,NSW1,175728.07982999,164386.80095175,0.9355
2012-02-15,QLD1,163827.55419741,135281.97317319,0.8258
2012-02-15,SA1,42153.261703,28512.52973194,0.6764
2012-02-15,TAS1,30301.61661301,4238.68747025,0.1399
2012-02-15,VIC1,148886.08728302,187850.39654688,1.2617
2012-02-16,NEM,553974.61046169,518626.69904745,0.9362
2012-02-16,NSW1,174178.473536,157942.31886581,0.9068
2012-02-16,QLD1,164594.71138768,136252.22524505,0.8278
2012-02-16,SA1,37192.879491,26587.39327855,0.7149
2012-02-16,TAS1,27641.877651,4115.9164874,0.1489
2012-02-16,VIC1,150366.66839601,193728.84517064,1.2884
2012-02-17,NEM,542085.13959962,509303.4546386,0.9395
2012-02-17,NSW1,176350.14965999,159779.45931271,0.906
2012-02-17,QLD1,156136.62010714,128741.39440515,0.8245
2012-02-17,SA1,38394.50204,23777.10880901,0.6193
2012-02-17,TAS1,25412.7094705,3998.30024836,0.1573
2012-02-17,VIC1,145791.15832199,193007.19186337,1.3239
2012-02-18,NEM,505770.39734699,477507.10026435,0.9441
2012-02-18,NSW1,165180.648745,153789.99468809,0.931
2012-02-18,QLD1,143296.20986748,117796.08167533,0.822
2012-02-18,SA1,38718.882813,25529.64455028,0.6594
2012-02-18,TAS1,26017.6904855,4238.66532057,0.1629
2012-02-18,VIC1,132556.96543601,176152.71403008,1.3289
2012-02-19,NEM,502127.22430244,478529.49583555,0.953
2012-02-19,NSW1,158108.359398,146514.76002834,0.9267
2012-02-19,QLD1,147067.66801494,122345.38053492,0.8319
2012-02-19,SA1,33705.970437,20770.94000084,0.6162
2012-02-19,TAS1,23993.3728245,3788.58731031,0.1579
2012-02-19,VIC1,139251.853628,185109.82796114,1.3293
2012-02-20,NEM,554833.5125875,514127.34253193,0.9266
2012-02-20,NSW1,178638.570188,158573.77099228,0.8877
2012-02-20,QLD1,163082.443534,134474.91331819,0.8246
2012-02-20,SA1,38412.510895,24654.86963865,0.6418
2012-02-20,TAS1,27140.5082895,4318.92873716,0.1591
2012-02-20,VIC1,147559.479681,192104.85984565,1.3019
2012-02-21,NEM,545050.18654233,509366.5677269,0.9345
2012-02-21,NSW1,171239.59261899,152379.67782434,0.8899
2012-02-21,QLD1,162447.97936833,133423.77445555,0.8213
2012-02-21,SA1,38535.634018,24130.42839719,0.6262
2012-02-21,TAS1,24938.33884201,4273.21563303,0.1714
2012-02-21,VIC1,147888.641695,195159.47141679,1.3196
2012-02-22,NEM,541700.91140655,508026.71426577,0.9378
2012-02-22,NSW1,173485.104168,155711.29515833,0.8975
2012-02-22,QLD1,160145.80341151,131563.42875324,0.8215
2012-02-22,SA1,39256.14669201,26232.41680914,0.6682
2012-02-22,TAS1,25187.07998601,4302.33778158,0.1708
2012-02-22,VIC1,143626.77714902,190217.23576348,1.3244
2012-02-23,NEM,556306.09913527,520643.22447164,0.9359
2012-02-23,NSW1,180922.544844,164361.17893334,0.9085
2012-02-23,QLD1,158043.42634725,129496.77234681,0.8194
2012-02-23,SA1,40579.81117901,27559.85532479,0.6792
2012-02-23,TAS1,28973.291745,4312.35634329,0.1488
2012-02-23,VIC1,147787.02502001,194913.06152341,1.3189
2012-02-24,NEM,575354.96508347,529962.1190557,0.9211
2012-02-24,NSW1,179250.494999,163444.72413324,0.9118
2012-02-24,QLD1,164335.42193199,135660.66642426,0.8255
2012-02-24,SA1,47336.91064899,31224.47558308,0.6596
2012-02-24,TAS1,31156.4222335,4507.86630131,0.1447
2012-02-24,VIC1,153275.71526999,195124.38661381,1.273
2012-02-25,NEM,549619.02572353,505444.30743182,0.9196
2012-02-25,NSW1,156778.569807,149130.95838199,0.9512
2012-02-25,QLD1,159763.82349999,133319.20102156,0.8345
2012-02-25,SA1,50593.55637554,31342.13509249,0.6195
2012-02-25,TAS1,30817.548397,4267.50696045,0.1385
2012-02-25,VIC1,151665.527644,187384.50597533,1.2355
2012-02-26,NEM,524406.16498736,490243.32553222,0.9349
2012-02-26,NSW1,151458.63316999,143899.69694709,0.9501
2012-02-26,QLD1,152960.54775636,128210.98578235,0.8382
2012-02-26,SA1,46924.278567,27863.24747005,0.5938
2012-02-26,TAS1,28027.214437,4014.05138125,0.1432
2012-02-26,VIC1,145035.49105701,186255.34395148,1.2842
2012-02-27,NEM,570499.41175167,531899.31052924,0.9323
2012-02-27,NSW1,189014.22995546,171073.14470785,0.9051
2012-02-27,QLD1,157680.42398722,129252.73454105,0.8197
2012-02-27,SA1,43337.544326,31193.81252841,0.7198
2012-02-27,TAS1,27401.092035,4115.19602775,0.1502
2012-02-27,VIC1,153066.12144799,196264.42272418,1.2822
2012-02-28,NEM,563915.26588598,519233.51339292,0.9208
2012-02-28,NSW1,189214.64729799,176082.38962167,0.9306
2012-02-28,QLD1,157577.16199599,127782.47869194,0.8109
2012-02-28,SA1,42813.06917799,21901.06236385,0.5116
2012-02-28,TAS1,22686.64492,4005.28536598,0.1765
2012-02-28,VIC1,151623.74249401,189462.29734948,1.2496
2012-02-29,NEM,544168.38769133,500131.5332371,0.9191
2012-02-29,NSW1,175585.76977598,161241.50387901,0.9183
2012-02-29,QLD1,160425.20661583,130680.00053489,0.8146
2012-02-29,SA1,41923.50887501,18310.0937847,0.4368
2012-02-29,TAS1,21568.8590045,4076.86771553,0.189
2012-02-29,VIC1,144665.04342001,185823.06732297,1.2845
2012-03-01,NEM,546419.20051758,480492.00179073,0.8793
2012-03-01,NSW1,181321.16055901,157881.27134888,0.8707
2012-03-01,QLD1,159161.99556808,129304.61295893,0.8124
2012-03-01,SA1,39994.055642,16635.06356696,0.4159
2012-03-01,TAS1,21718.21553349,3870.36224732,0.1782
2012-03-01,VIC1,144223.773215,172800.69166864,1.1981
2012-03-02,NEM,529689.04066781,457641.81631524,0.864
2012-03-02,NSW1,163396.726405,131624.47497926,0.8056
2012-03-02,QLD1,157443.61739732,127039.3370516,0.8069
2012-03-02,SA1,34249.689716,15252.90984742,0.4453
2012-03-02,TAS1,19886.51526249,4339.70131015,0.2182
2012-03-02,VIC1,154712.491887,179385.39312681,1.1595
2012-03-03,NEM,489234.91737232,444383.0910911,0.9083
2012-03-03,NSW1,150872.99215301,122129.85099852,0.8095
2012-03-03,QLD1,145682.09474331,119684.78500228,0.8215
2012-03-03,SA1,24262.819811,15162.34893853,0.6249
2012-03-03,TAS1,20564.41048,3500.20178048,0.1702
2012-03-03,VIC1,147852.600185,183905.90437129,1.2438
2012-03-04,NEM,480837.59513215,417435.42186346,0.8681
2012-03-04,NSW1,160241.52942201,122947.74647844,0.7673
2012-03-04,QLD1,140650.72986864,115905.18130445,0.8241
2012-03-04,SA1,31489.339067,15209.53813617,0.483
2012-03-04,TAS1,18084.81889651,4479.03360799,0.2477
2012-03-04,VIC1,130371.17787799,158893.92233641,1.2188
2012-03-05,NEM,531278.44485047,488029.79426414,0.9186
2012-03-05,NSW1,168622.96906699,148922.08167455,0.8832
2012-03-05,QLD1,164277.20163799,134686.42162702,0.8199
2012-03-05,SA1,26375.671104,17203.81412137,0.6523
2012-03-05,TAS1,21664.7491405,3885.61465494,0.1794
2012-03-05,VIC1,150337.85390099,183331.86218626,1.2195
2012-03-06,NEM,523990.91484581,474399.81033375,0.9054
2012-03-06,NSW1,158861.39591601,139201.19957022,0.8762
2012-03-06,QLD1,159692.38634828,131289.46897933,0.8221
2012-03-06,SA1,32656.285071,15129.33246909,0.4633
2012-03-06,TAS1,20606.53103351,3881.84194086,0.1884
2012-03-06,VIC1,152174.31647701,184897.96737425,1.215
2012-03-07,NEM,514971.51160171,467927.10916016,0.9086
2012-03-07,NSW1,153338.63514999,133323.22214559,0.8695
2012-03-07,QLD1,153405.33924223,125328.17485663,0.817
2012-03-07,SA1,35528.294335,15383.8266436,0.433
2012-03-07,TAS1,21048.2743145,3832.59551377,0.1821
2012-03-07,VIC1,151650.96855999,190059.29000057,1.2533
2012-03-08,NEM,519964.23542809,473692.63994103,0.911
2012-03-08,NSW1,163096.350363,142199.99248691,0.8719
2012-03-08,QLD1,153266.14494458,127164.30874974,0.8297
2012-03-08,SA1,28872.992851,17127.689903,0.5932
2012-03-08,TAS1,21577.3785725,3705.60265023,0.1717
2012-03-08,VIC1,153151.36869701,183495.04615115,1.1981
2012-03-09,NEM,520176.98585173,482544.97842771,0.9277
2012-03-09,NSW1,161399.323764,145972.28866577,0.9044
2012-03-09,QLD1,157696.47853226,128730.79222774,0.8163
2012-03-09,SA1,30288.044883,17673.07445839,0.5835
2012-03-09,TAS1,22862.7843375,3713.33100637,0.1624
2012-03-09,VIC1,147930.35433497,186455.49206944,1.2604
2012-03-10,NEM,473511.77855788,459917.66797661,0.9713
2012-03-10,NSW1,140074.360912,131801.64900984,0.9409
2012-03-10,QLD1,148041.27673589,123632.53481385,0.8351
2012-03-10,SA1,22971.052393,15307.3043048,0.6664
2012-03-10,TAS1,19794.112045,3381.6188044,0.1708
2012-03-10,VIC1,142630.97647199,185794.56104372,1.3026
2012-03-11,NEM,459881.12136282,449352.61281996,0.9771
2012-03-11,NSW1,131023.850157,124696.38367635,0.9517
2012-03-11,QLD1,144969.31112532,121249.57874346,0.8364
2012-03-11,SA1,24082.92753,15416.71114681,0.6402
2012-03-11,TAS1,18248.07377549,3657.06268023,0.2004
2012-03-11,VIC1,141556.95877501,184332.87657311,1.3022
2012-03-12,NEM,498422.62936419,476401.53172672,0.9558
2012-03-12,NSW1,158106.54412701,149483.69732555,0.9455
2012-03-12,QLD1,156618.7149027,130523.57943353,0.8334
2012-03-12,SA1,25272.69569799,15966.62099356,0.6318
2012-03-12,TAS1,21781.6156735,4077.55580423,0.1872
2012-03-12,VIC1,136643.05896299,176350.07816985,1.2906
2012-03-13,NEM,532926.34276839,502451.52380788,0.9428
2012-03-13,NSW1,164960.042304,157359.0169163,0.9539
2012-03-13,QLD1,158709.3854989,131327.33985076,0.8275
2012-03-13,SA1,33743.68015299,20591.54137243,0.6102
2012-03-13,TAS1,23831.9195845,3827.49528765,0.1606
2012-03-13,VIC1,151681.315228,189346.13038074,1.2483
2012-03-14,NEM,545589.2265769,491264.45207843,0.9004
2012-03-14,NSW1,167498.285832,158432.87259493,0.9459
2012-03-14,QLD1,157194.1678119,129733.01441308,0.8253
2012-03-14,SA1,45559.866519,20871.2400984,0.4581
2012-03-14,TAS1,25433.344919,3741.20283182,0.1471
2012-03-14,VIC1,149903.561495,178486.1221402,1.1907
2012-03-15,NEM,541142.68169966,485263.29111244,0.8967
2012-03-15,NSW1,171977.33662,162590.68346818,0.9454
2012-03-15,QLD1,162191.79692666,134081.44948024,0.8267
2012-03-15,SA1,32449.459475,15508.31793801,0.4779
2012-03-15,TAS1,27160.857038,3503.53748783,0.129
2012-03-15,VIC1,147363.23164,169579.30273818,1.1508
2012-03-16,NEM,537142.08036517,475286.55415967,0.8848
2012-03-16,NSW1,184964.522895,168400.43311786,0.9104
